brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist,price_numeric
Aerisbeaute,Smart Sonic Facial Cleanser,87216,110,Rp 575.000,"""Emerald"": 575000",https://www.sociolla.com/facial-tools/58874-smart-sonic-facial-cleanser,2023-06-08T08:21:33.767Z,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.828431372549019,49,"""star_durability"": 4.862745098039215; ""star_eficiency"": 4.8431372549019605; ""star_packaging"": 4.784313725490196; ""star_value_for_money"": 4.823529411764706",50,8,1,42,152,575000
Aerisbeaute,Aeris Beauté Golden Silk Set (12 pcs Face & Eye Brush Set) + Free Gift,94533,120,Rp 615.000,"""Non Specify"": 615000",https://www.sociolla.com/face-brushes/66191-aeris-beaute-golden-silk-set-12-pcs-face-and-eye-brush-set-free-gift,2023-03-21T07:32:08.075Z,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.750000000000001,11,"""star_durability"": 4.636363636363637; ""star_eficiency"": 4.909090909090909; ""star_packaging"": 4.909090909090909; ""star_value_for_money"": 4.545454545454546",11,1,0,10,426,615000
Aerisbeaute,Mrs. Blendie,34585,10,Rp 95.000,,https://www.sociolla.com/sponge-applicators/12009-mrs-blendie,2022-11-14T07:04:34.228Z,Sponge  Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.676900584795321,142,"""star_durability"": 4.590277777777778; ""star_eficiency"": 4.708333333333333; ""star_packaging"": 4.7631578947368425; ""star_value_for_money"": 4.645833333333333",141,29,3,112,725,95000
Aerisbeaute,The Onyx 2.0 - Individual Brushes X9-Eye Blending,104053,0,Rp 45.000,,https://www.sociolla.com/face-brushes/75711-the-onyx-2-0-individual-brushes-x9-eye-blending,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,10,45000
Aerisbeaute,Facial-Firming Rose Quartz Roller,86888,70,Rp 355.000,,https://www.sociolla.com/facial-tools/58546-facial-firming-rose-quartz-roller,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.875,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 4.5",2,1,0,1,-187,355000
Aerisbeaute,Rose Quartz Facial Set - Lifting Duo,86887,120,Rp 630.000,,https://www.sociolla.com/facial-tools/58545-rose-quartz-facial-set-lifting-duo,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.625,1,"""star_durability"": 4; ""star_eficiency"": 4.5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,108,630000
Aerisbeaute,Duo Color Switcher,92097,10,Rp 65.000,"""Non Specify"": 65000",https://www.sociolla.com/brush-cleanser-tools/63755-duo-color-switcher,,Brush Cleanser  Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.666666666666667,7,"""star_durability"": 4.888888888888889; ""star_eficiency"": 4.444444444444445; ""star_packaging"": 4.888888888888889; ""star_value_for_money"": 4.444444444444445",9,2,0,7,10,65000
Aerisbeaute,The Coral 2.0 - Individual Brushes CR2-Pressed Powder,104066,10,Rp 75.000,,https://www.sociolla.com/face-brushes/75723-the-coral-2-0-individual-brushes-cr2-pressed-powder,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,7,75000
Aerisbeaute,Pro Packs (Mr),72439,80,Rp 400.000,,https://www.sociolla.com/sponge-applicators/25619-pro-packs-mr,,Sponge  Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,49,400000
Aerisbeaute,Pro Packs (Sister),72441,70,Rp 356.000,,https://www.sociolla.com/sponge-applicators/25621-pro-packs-sister,,Sponge  Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.541666666666666,4,"""star_durability"": 4.833333333333333; ""star_eficiency"": 4.666666666666667; ""star_packaging"": 4.333333333333333; ""star_value_for_money"": 4.333333333333333",5,0,1,5,36,356000
Aerisbeaute,Blendie Pods,74540,20,Rp 115.000 - Rp 125.000,,https://www.sociolla.com/default-category/27720-blendie-pods,2022-12-23T08:33:55.305Z,Travel Bottles  Makeup Case,Accessories; Organizers; Travel Bottles & Makeup case,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.708333333333333,37,"""star_durability"": 4.785714285714286; ""star_eficiency"": 4.738095238095238; ""star_packaging"": 4.809523809523809; ""star_value_for_money"": 4.5",41,13,1,28,371,120000
Aerisbeaute,Instant Brush Cleaner,82692,10,Rp 95.000,"""Lavender"": 95000",https://www.sociolla.com/brush-cleanser-tools/54350-instant-brush-cleaner,2023-04-14T08:30:56.846Z,Brush Cleanser  Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.916666666666667,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 4.666666666666667",3,0,0,3,151,95000
Aerisbeaute,Facelift Beauty Roller,91000,90,Rp 475.000,,https://www.sociolla.com/facial-tools/62658-facelift-beauty-roller,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.7142857142857135,6,"""star_durability"": 5; ""star_eficiency"": 4.571428571428571; ""star_packaging"": 4.857142857142857; ""star_value_for_money"": 4.428571428571429",7,3,0,4,-259,475000
Aerisbeaute,The Coral 2.0 - Individual Brushes CR7-Flat Highlight,104069,10,Rp 50.000,,https://www.sociolla.com/face-brushes/75727-the-coral-2-0-individual-brushes-cr7-flat-highlight,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,3,50000
Aerisbeaute,The Onyx 2.0 - Individual Brushes X12-Brow Highlight,104060,0,Rp 35.000,,https://www.sociolla.com/face-brushes/75718-the-onyx-2-0-individual-brushes-x12-brow-highlight,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,4,35000
Aerisbeaute,Gold Facial Spa Set,85150,50,Rp 295.000,,https://www.sociolla.com/facial-tools/56808-gold-facial-spa-set,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.802631578947368,18,"""star_durability"": 4.894736842105263; ""star_eficiency"": 4.684210526315789; ""star_packaging"": 5; ""star_value_for_money"": 4.631578947368421",19,3,1,15,688,295000
Aerisbeaute,Rose Quartz Facial Set - Soothing Trio,86886,170,Rp 875.000,,https://www.sociolla.com/facial-tools/58544-rose-quartz-facial-set-soothing-trio,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.75,2,"""star_durability"": 4.666666666666667; ""star_eficiency"": 4.666666666666667; ""star_packaging"": 5; ""star_value_for_money"": 4.666666666666667",3,0,1,2,74,875000
Aerisbeaute,The Onyx 2.0 - Individual Brushes X11-Brow,104059,0,Rp 45.000,,https://www.sociolla.com/face-brushes/75717-the-onyx-2-0-individual-brushes-x11-brow,,Face Brushes,Accessories; Makeup Brushes; Face Brushes,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,5,45000
Aerisbeaute,Smart Photon Light Therapy Device,88690,170,Rp 875.000,,https://www.sociolla.com/others/60348-smart-photon-light-therapy-device,,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.806818181818182,21,"""star_durability"": 4.909090909090909; ""star_eficiency"": 4.7727272727272725; ""star_packaging"": 4.863636363636363; ""star_value_for_money"": 4.681818181818182",22,7,1,14,70,875000
Aerisbeaute,Onyx 15 Face & Eye Brush Set,34594,70,Rp 379.000,"""Set of 15"": 379000",https://www.sociolla.com/brush-set/12018-onyx-15-face-and-eye-brush-set,2023-10-12T05:39:41.261Z,Brush Set,Accessories; Makeup Brushes; Brush Set,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.654999999999999,50,"""star_durability"": 4.64; ""star_eficiency"": 4.58; ""star_packaging"": 4.68; ""star_value_for_money"": 4.72",48,19,4,27,40,379000
Aerisbeaute,Aeris Beauté x Sociolla Smart Sonic Facial Cleanser,95484,110,Rp 575.000,,https://www.sociolla.com/facial-tools/67142-aeris-beaute-x-sociolla-smart-sonic-facial-cleanser,2022-07-21T17:13:08.145Z,Facial Tools,Accessories; Facial; Facial Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.787878787878788,65,"""star_durability"": 4.863636363636363; ""star_eficiency"": 4.818181818181818; ""star_packaging"": 4.924242424242424; ""star_value_for_money"": 4.545454545454546",64,13,8,45,608,575000
Aerisbeaute,Sister Blendie,71592,10,Rp 95.000,"""Dusty Rose."": 95000",https://www.sociolla.com/sponge-applicators/24772-sister-blendie,,Sponge  Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.713414634146341,39,"""star_durability"": 4.682926829268292; ""star_eficiency"": 4.804878048780488; ""star_packaging"": 4.7560975609756095; ""star_value_for_money"": 4.609756097560975",38,5,2,34,246,95000
Aerisbeaute,Pro Packs (Mrs),72440,70,Rp 356.000,,https://www.sociolla.com/sponge-applicators/25620-pro-packs-mrs,,Sponge  Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",3,0,0,3,93,356000
Aerisbeaute,Blendie Bar Watermelon & Pear,70530,10,Rp 67.000,"""Non Specify"": 67000",https://www.sociolla.com/brush-cleanser-tools/23718-blendie-bar-watermelon-and-pear,,Brush Cleanser  Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.75,97,"""star_durability"": 4.696969696969697; ""star_eficiency"": 4.888888888888889; ""star_packaging"": 4.717171717171717; ""star_value_for_money"": 4.696969696969697",99,12,0,87,726,67000
Aerisbeaute,Solo Color Switcher,92095,10,Rp 60.000,"""Non Specify"": 60000",https://www.sociolla.com/brush-cleanser-tools/63753-solo-color-switcher,,Brush Cleanser  Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.125000000000001,4,"""star_durability"": 4.166666666666667; ""star_eficiency"": 4.5; ""star_packaging"": 4.166666666666667; ""star_value_for_money"": 3.6666666666666665",4,2,2,2,-110,60000
Aerisbeaute,Horoscope Blendie Bar,100316,10,Rp 67.000,,https://www.sociolla.com/brush-cleanser-tools/71974-horoscope-blendie-bar,2023-10-16T03:16:36.327Z,Brush Cleanser  Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,5,67000
Alchemistfragrance,01 Powder Room Eau De Parfum,98055,40,Rp 229.000,"""50 ml"": 229000",https://www.sociolla.com/eau-de-parfum/69713-01-powder-room-eau-de-parfum,2022-09-13T10:44:57.902Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.409356725146199,54,"""star_long_wear"": 4.175438596491228; ""star_scent"": 4.578947368421052; ""star_value_for_money"": 4.473684210526316",52,15,7,35,950,229000
Alchemistfragrance,Onirique | Extrait de Parfum,107269,70,Rp 379.000,,https://www.sociolla.com/eau-de-parfum/78927-onirique-or-extrait-de-parfum,2023-10-18T09:37:41.756Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.461538461538461,13,"""star_long_wear"": 4.3076923076923075; ""star_scent"": 4.769230769230769; ""star_value_for_money"": 4.3076923076923075",12,3,1,9,154,379000
Alchemistfragrance,04 Home Garden Eau De Parfum,98059,40,Rp 229.000,"""50 ml"": 229000",https://www.sociolla.com/eau-de-parfum/69717-04-home-garden-eau-de-parfum,2022-09-13T10:45:35.198Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.4375,13,"""star_long_wear"": 4.25; ""star_scent"": 4.5; ""star_value_for_money"": 4.5625",14,7,2,7,407,229000
Alchemistfragrance,03 Got My Mojo Back Eau De Parfum,98058,40,Rp 229.000,"""50 ml"": 229000",https://www.sociolla.com/eau-de-parfum/69716-03-got-my-mojo-back-eau-de-parfum,2022-09-13T10:45:23.070Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.568181818181818,41,"""star_long_wear"": 4.431818181818182; ""star_scent"": 4.704545454545454; ""star_value_for_money"": 4.568181818181818",43,18,1,25,627,229000
Alchemistfragrance,02 Pink Laundry Eau De Parfum,98057,40,Rp 229.000,"""50 ml"": 229000",https://www.sociolla.com/eau-de-parfum/69715-02-pink-laundry-eau-de-parfum,2022-09-13T10:45:11.387Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.421875,61,"""star_long_wear"": 4.109375; ""star_scent"": 4.65625; ""star_value_for_money"": 4.5",62,19,4,41,1307,229000
Alchemistfragrance,Out West Extrait De Parfum,99920,60,Rp 319.000,"""Out West"": 319000",https://www.sociolla.com/eau-de-parfum/71578-out-west-extrait-de-parfum,2023-02-23T10:49:18.795Z,Eau De Parfum,Fragrance; Body Fragrance; Eau De Parfum,is_star_long_wear;is_star_scent;is_star_value_for_money,4.681818181818183,19,"""star_long_wear"": 4.7727272727272725; ""star_scent"": 4.636363636363637; ""star_value_for_money"": 4.636363636363637",22,6,0,16,331,319000
Allglows,"Shake Lip Pigment (SLP) - Matte Liquid Lipstick, Serum-Infused",105045,20,Rp 139.000,,https://www.sociolla.com/lip-cream/76703-shake-lip-pigment-slp-matte-liquid-lipstick-serum-infused,2023-07-04T02:22:03.772Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.657142857142857,14,"""star_long_wear"": 4.571428571428571; ""star_packaging"": 4.785714285714286; ""star_pigmentation"": 4.714285714285714; ""star_texture"": 4.642857142857143; ""star_value_for_money"": 4.571428571428571",13,2,2,10,208,139000
Allglows,Cheek Pigment,92682,20,Rp 139.000,,https://www.sociolla.com/blush/64340-cheek-pigment,2022-05-09T03:31:57.768Z,Blush,Makeup; Face; Blush,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7,33,"""star_long_wear"": 4.5; ""star_packaging"": 4.894736842105263; ""star_pigmentation"": 4.7631578947368425; ""star_texture"": 4.7105263157894735; ""star_value_for_money"": 4.631578947368421",38,7,1,30,752,139000
Allglows,Allglows Lid Pigment Shimmer,94319,20,Rp 139.000,,https://www.sociolla.com/eyeshadow/65977-lid-pigment-shimmer,2022-05-09T03:32:17.575Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,9,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",13,0,0,13,272,139000
Amuse,DEW POWER VEGAN CUSHION,106967,100,Rp 508.000,,https://www.sociolla.com/cushion/78625-dew-power-vegan-cushion,2023-10-10T10:07:00.932Z,Cushion,Makeup; Face; Cushion,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,69,508000
Amuse,DEW TINT,106952,50,Rp 299.000,,https://www.sociolla.com/lip-tint/78610-dew-tint,2023-10-10T08:14:41.258Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,37,299000
Amuse,DEW VELVET,106951,50,Rp 299.000,,https://www.sociolla.com/lip-tint/78609-dew-velvet,2023-10-10T08:14:27.854Z,Lip Tint,Makeup; Lips; Lip Tint,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,30,299000
Anessa,New Brightening Uv Sunscreen Gel,91302,80,Rp 403.000,"""90 ml"": 403000",https://www.sociolla.com/sunscreen/62960-new-brightening-uv-sunscreen-gel,2022-06-09T02:59:58.006Z,Sunscreen,Skincare; Sun Care; Sunscreen,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.49438202247191,89,"""star_effectiveness"": 4.707865168539326; ""star_packaging"": 4.707865168539326; ""star_texture"": 4.449438202247191; ""star_value_for_money"": 4.112359550561798",82,19,9,61,676,403000
Anessa,New Perfect Uv Sunscreen Skincare Milk,91296,90,Rp 201.000 - Rp 494.000,"""60 ml"": 494000; ""20 ml"": 201000",https://www.sociolla.com/sunscreen/62954-new-perfect-uv-sunscreen-skincare-milk,2022-05-10T03:41:58.776Z,Sunscreen,Skincare; Sunscreen; Sun Care,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.776760563380281,356,"""star_effectiveness"": 4.892957746478873; ""star_packaging"": 4.853521126760564; ""star_texture"": 4.890140845070422; ""star_value_for_money"": 4.470422535211267",347,42,15,298,2065,347500
